Passport,Destination,Code
AL,MZ,2
AL,MM,2
AL,NA,0
AL,NR,0
AL,NP,2
AL,NL,3
AL,NZ,0
AL,NI,0
AL,NE,0
AL,NG,2
AL,KP,0
AL,MK,3
AL,NO,3
AL,OM,2
AL,PK,0
AL,PW,2
AL,PS,3
AL,PA,0
AL,PG,0
AL,PY,0
AL,PE,0
AL,PH,0
AL,PL,3
AL,PT,3
AL,QA,2
AL,RO,3
AL,RU,0
AL,RW,2
AL,KN,0
AL,LC,0
AL,WS,2
AL,SM,3
AL,ST,0
AL,SA,0
AL,SN,2
AL,RS,3
AL,SC,2
AL,SL,0
AL,SG,3
AL,SK,3
AL,SI,3
AL,SB,0
AL,SO,2
AL,ZA,0
AL,KR,3
AL,SS,0
AL,ES,3
AL,LK,1
AL,VC,3
AL,SD,0
AL,SR,2
AL,SE,3
AL,CH,3
AL,SY,0
AL,TW,0
AL,TJ,0
AL,TZ,2
AL,TH,0
AL,TL,2
AL,TG,2
AL,TO,0
AL,TT,3
AL,TN,0
AL,TR,3
AL,TM,0
AL,TV,2
AL,UG,2
AL,UA,3
AL,AE,0
AL,GB,0
AL,US,0
AL,UY,0
AL,UZ,2
AL,VU,0
AL,VA,3
AL,VE,0
AL,VN,0
AL,YE,0
AL,ZM,2
AL,ZW,2
DZ,AF,0
DZ,AL,0
DZ,AD,0
DZ,AO,2
DZ,AG,0
DZ,AR,0
DZ,AM,0
DZ,AU,0
DZ,AT,0
DZ,AZ,2
DZ,BS,0
DZ,BH,0
DZ,BD,0
DZ,BB,0
DZ,BY,0
DZ,BE,0
DZ,BZ,0
DZ,BJ,3
DZ,BT,0
DZ,BO,2
DZ,BA,0
DZ,BW,0
DZ,BR,0
DZ,BN,0
DZ,BG,0
DZ,BF,0
DZ,BI,0
DZ,KH,2
DZ,CM,0
DZ,CA,0
DZ,CV,2
DZ,CF,0
DZ,TD,0
DZ,CL,0
DZ,CN,0
DZ,CO,0
DZ,KM,2
DZ,CG,0
DZ,CD,0
DZ,CR,0
DZ,CI,1
DZ,HR,0
DZ,CU,2
DZ,CY,0
DZ,CZ,0
DZ,DK,0
DZ,DJ,2
DZ,DM,3
DZ,DO,0
DZ,EC,3
DZ,EG,0
DZ,SV,0
DZ,GQ,0
DZ,ER,0
DZ,EE,0
DZ,SZ,0
DZ,ET,2
DZ,FJ,0
DZ,FI,0
DZ,FR,0
DZ,GA,2
DZ,GM,3
DZ,GE,0
DZ,DE,0
DZ,GH,2
DZ,GR,0
DZ,GD,0
DZ,GT,0
DZ,GN,3
DZ,GW,2
DZ,GY,0
DZ,HT,3
DZ,HN,0
DZ,HK,3
DZ,HU,0
DZ,IS,0
DZ,IN,0
DZ,ID,3
DZ,IR,2
DZ,IQ,0
DZ,IE,0
DZ,IL,0
DZ,IT,0
DZ,JM,0
DZ,JP,0
DZ,JO,2
DZ,KZ,0
DZ,KE,2
DZ,KI,0
DZ,XK,0
DZ,KW,0
DZ,KG,0
DZ,LA,0
DZ,LV,0
DZ,LB,2
DZ,LS,2
DZ,LR,0
DZ,LY,0
DZ,LI,0
DZ,LT,0
DZ,LU,0
DZ,MO,2
DZ,MG,2
DZ,MW,2
DZ,MY,3
DZ,MV,2
DZ,ML,3
DZ,MT,0
DZ,MH,0
DZ,MR,3
DZ,MU,2
DZ,MX,0
DZ,FM,3
DZ,MD,0
DZ,MC,0
DZ,MN,0
DZ,ME,0
DZ,MA,3
DZ,MZ,2
DZ,MM,2
DZ,NA,0
DZ,NR,0
DZ,NP,2
DZ,NL,0
DZ,NZ,0
DZ,NI,2
DZ,NE,0
DZ,NG,2
DZ,KP,0
DZ,MK,0
DZ,NO,0
DZ,OM,0
DZ,PK,0
DZ,PW,2
DZ,PS,3
DZ,PA,0
DZ,PG,0
DZ,PY,0
DZ,PE,0
DZ,PH,0
DZ,PL,0
DZ,PT,0
DZ,QA,2
DZ,RO,0
DZ,RU,0
DZ,RW,2
DZ,KN,0
DZ,LC,0
DZ,WS,2
DZ,SM,0
DZ,ST,0
DZ,SA,0
DZ,SN,2
DZ,RS,0
DZ,SC,2
DZ,SL,0
DZ,SG,0
DZ,SK,0
DZ,SI,0
DZ,SB,0
DZ,SO,2
DZ,ZA,0
DZ,KR,0
DZ,SS,0
DZ,ES,0
DZ,LK,1
DZ,VC,3
DZ,SD,0
DZ,SR,2
DZ,SE,0
DZ,CH,0
DZ,SY,3
DZ,TW,0
DZ,TJ,2
DZ,TZ,2
DZ,TH,0
DZ,TL,2
DZ,TG,2
DZ,TO,0
DZ,TT,0
DZ,TN,3
DZ,TR,0
DZ,TM,0
DZ,TV,2
DZ,UG,2
DZ,UA,0
DZ,AE,0
DZ,GB,0
DZ,US,0
DZ,UY,0
DZ,UZ,2
DZ,VU,0
DZ,VA,0
DZ,VE,0
DZ,VN,0
DZ,YE,2
DZ,ZM,0
DZ,ZW,2
AD,AF,0
AD,AL,3
AD,DZ,0
AD,AO,0
AD,AG,3
AD,AR,3
AD,AM,3
AD,AU,1
AD,AT,3
AD,AZ,2
AD,BS,3
AD,BH,2
AD,BD,2
AD,BB,0
AD,BY,3
AD,BE,3
AD,BZ,3
AD,BJ,0
AD,BT,0
AD,BO,3
AD,BA,3
AD,BW,0
AD,BR,3
AD,BN,0
AD,BG,3
AD,BF,0
AD,BI,0
AD,KH,2
AD,CM,0
AD,CA,1
AD,CV,3
AD,CF,0
AD,TD,0
AD,CL,3
AD,CN,0
AD,CO,3
AD,KM,2
AD,CG,0
AD,CD,0
AD,CR,3
AD,CI,1
AD,HR,3
AD,CU,2
AD,CY,3
AD,CZ,3
AD,DK,3
AD,DJ,2
AD,DM,3
AD,DO,3
AD,EC,3
AD,EG,2
AD,SV,3
AD,GQ,0
AD,ER,0
AD,EE,3
AD,SZ,3
AD,ET,2
AD,FJ,0
AD,FI,3
AD,FR,3
AD,GA,2
AD,GM,3
AD,GE,3
AD,DE,3
AD,GH,0
AD,GR,3
AD,GD,0
AD,GT,3
AD,GN,2
AD,GW,2
AD,GY,0
AD,HT,3
AD,HN,3
AD,HK,3
AD,HU,3
AD,IS,3
AD,IN,1
AD,ID,3
AD,IR,2
AD,IQ,0
AD,IE,3
AD,IL,3
AD,IT,3
AD,JM,2
AD,JP,3
AD,JO,2
AD,KZ,0
AD,KE,2
AD,KI,0
AD,XK,3
AD,KW,2
AD,KG,3
AD,LA,2
AD,LV,3
AD,LB,2
AD,LS,2
AD,LR,0
AD,LY,0
AD,LI,3
AD,LT,3
AD,LU,3
AD,MO,3
AD,MG,2
AD,MW,2
AD,MY,3
AD,MV,2
AD,ML,0
AD,MT,3
AD,MH,2
AD,MR,2
AD,MU,2
AD,MX,3
AD,FM,3
AD,MD,3
AD,MC,3
AD,MN,0
AD,ME,3
AD,MA,3
AD,MZ,2
AD,MM,0
AD,NA,0
AD,NR,0
AD,NP,2
AD,NL,3
AD,NZ,1
AD,NI,3
AD,NE,0
AD,NG,2
AD,KP,0
AD,MK,3
AD,NO,3
AD,OM,2
AD,PK,0
AD,PW,2
AD,PS,3
AD,PA,3
AD,PG,2
AD,PY,3
AD,PE,3
AD,PH,3
AD,PL,3
AD,PT,3
AD,QA,3
AD,RO,3
AD,RU,0
AD,RW,2
AD,KN,0
AD,LC,3
AD,WS,2
AD,SM,3
AD,ST,3
AD,SA,2
AD,SN,2
AD,RS,3
AD,SC,2
AD,SL,0
AD,SG,3
AD,SK,3
AD,SI,3
AD,SB,2
AD,SO,2
AD,ZA,3
AD,KR,3
AD,SS,0
AD,ES,3
AD,LK,1
AD,VC,3
AD,SD,0
AD,SR,2
AD,SE,3
AD,CH,3
AD,SY,0
AD,TW,3
AD,TJ,2
AD,TZ,2
AD,TH,3
AD,TL,2
AD,TG,2
AD,TO,0
AD,TT,0
AD,TN,3
AD,TR,3
AD,TM,0
AD,TV,2
AD,UG,2
AD,UA,3
AD,AE,3
AD,GB,3
AD,US,1
AD,UY,3
AD,UZ,3
AD,VU,3
AD,VA,3
AD,VE,3
AD,VN,2
AD,YE,0
AD,ZM,2
AD,ZW,2
AO,AF,0
AO,AL,0
AO,DZ,0
AO,AD,0
AO,AG,0
AO,AR,0
AO,AM,0
AO,AU,0
AO,AT,0
AO,AZ,0
AO,BS,0
AO,BH,0
AO,BD,2
AO,BB,0
AO,BY,0
AO,BE,0
AO,BZ,0
AO,BJ,3
AO,BT,0
AO,BO,2
AO,BA,0
AO,BW,3
AO,BR,0
AO,BN,0
AO,BG,0
AO,BF,0
AO,BI,0
AO,KH,2
AO,CM,0
AO,CA,0
AO,CV,3
AO,CF,0
AO,TD,0
AO,CL,0
AO,CN,0
AO,CO,0
AO,KM,2
AO,CG,0
AO,CD,0
AO,CR,0
AO,CI,1
AO,HR,0
AO,CU,2
AO,CY,0
AO,CZ,0
AO,DK,0
AO,DJ,2
AO,DM,3
AO,DO,0
AO,EC,0
AO,EG,0
AO,SV,0
AO,GQ,0
AO,ER,0
AO,EE,0
AO,SZ,0
AO,ET,2
AO,FJ,0
AO,FI,0
AO,FR,0
AO,GA,2
AO,GM,3
AO,GE,0
AO,DE,0
AO,GH,2
AO,GR,0
AO,GD,0
AO,GT,0
AO,GN,2
AO,GW,2
AO,GY,0
AO,HT,3
AO,HN,0
AO,HK,0
AO,HU,0
AO,IS,0
AO,IN,1
AO,ID,3
AO,IR,2
AO,IQ,0
AO,IE,0
AO,IL,0
AO,IT,0
AO,JM,0
AO,JP,0
AO,JO,0
AO,KZ,0
AO,KE,2
AO,KI,0
AO,XK,0
AO,KW,0
AO,KG,0
AO,LA,2
AO,LV,0
AO,LB,0
AO,LS,2
AO,LR,0
AO,LY,0
AO,LI,0
AO,LT,0
AO,LU,0
AO,MO,2
AO,MG,2
AO,MW,2
AO,MY,0
AO,MV,2
AO,ML,0
AO,MT,0
AO,MH,0
AO,MR,2
AO,MU,3
AO,MX,0
AO,FM,3
AO,MD,0
AO,MC,0
AO,MN,0
AO,ME,0
AO,MA,0
AO,MZ,3
AO,MM,0
AO,NA,3
AO,NR,0
AO,NP,2
AO,NL,0
AO,NZ,0
AO,NI,2
AO,NE,0
AO,NG,2
AO,KP,0
AO,MK,0
AO,NO,0
AO,OM,0
AO,PK,2
AO,PW,2
AO,PS,0
AO,PA,3
AO,PG,0
AO,PY,0
AO,PE,0
AO,PH,3
AO,PL,0
AO,PT,0
AO,QA,2
AO,RO,0
AO,RU,0
AO,RW,3
AO,KN,0
AO,LC,0
AO,WS,2
AO,SM,0
AO,ST,3
AO,SA,0
AO,SN,2
AO,RS,0
AO,SC,2
AO,SL,0
AO,SG,3
AO,SK,0
AO,SI,0
AO,SB,0
AO,SO,2
AO,ZA,3
AO,KR,0
AO,SS,0
AO,ES,0
AO,LK,1
AO,VC,3
AO,SD,0
AO,SR,2
AO,SE,0
AO,CH,0
AO,SY,0
AO,TW,0
AO,TJ,0
AO,TZ,2
AO,TH,0
AO,TL,2
AO,TG,2
AO,TO,0
AO,TT,0
AO,TN,3
AO,TR,0
AO,TM,0
AO,TV,2
AO,UG,3
AO,UA,0
AO,AE,0
AO,GB,0
AO,US,0
AO,UY,0
AO,UZ,2
AO,VU,0
AO,VA,0
AO,VE,0
AO,VN,0
AO,YE,0
AO,ZM,3
AO,ZW,3
AG,AF,0
AG,AL,3
AG,DZ,0
AG,AD,3
AG,AO,0
AG,AR,0
AG,AM,2
AG,AU,0
AG,AT,3
AG,AZ,0
AG,BS,3
AG,BH,0
AG,BD,2
AG,BB,3
AG,BY,3
AG,BE,3
AG,BZ,3
AG,BJ,0
AG,BT,0
AG,BO,2
AG,BA,3
AG,BW,3
AG,BR,3
AG,BN,0
AG,BG,3
AG,BF,0
AG,BI,0
AG,KH,2
AG,CM,0
AG,CA,0
AG,CV,2
AG,CF,0
AG,TD,0
AG,CL,3
AG,CN,0
AG,CO,3
AG,KM,2
AG,CG,0
AG,CD,0
AG,CR,3
AG,CI,1
AG,HR,3
AG,CU,3
AG,CY,3
AG,CZ,3
AG,DK,3
AG,DJ,2
AG,DM,3
AG,DO,3
AG,EC,3
AG,EG,2
AG,SV,3
AG,GQ,0
AG,ER,0
AG,EE,3
AG,SZ,3
AG,ET,2
AG,FJ,3
AG,FI,3
AG,FR,3
AG,GA,2
AG,GM,3
AG,GE,3
AG,DE,3
AG,GH,0
AG,GR,3
AG,GD,3
AG,GT,3
AG,GN,2
AG,GW,2
AG,GY,3
AG,HT,3
AG,HN,3
AG,HK,3
AG,HU,3
AG,IS,3
AG,IN,1
AG,ID,3
AG,IR,2
AG,IQ,0
AG,IE,3
AG,IL,0
AG,IT,3
AG,JM,3
AG,JP,0
AG,JO,2
AG,KZ,0
AG,KE,2
AG,KI,3
AG,XK,3
AG,KW,0
AG,KG,0
AG,LA,2
AG,LV,3
AG,LB,2
AG,LS,3
AG,LR,0
AG,LY,0
AG,LI,3
AG,LT,3
AG,LU,3
AG,MO,2
AG,MG,2
AG,MW,3
AG,MY,3
AG,MV,2
AG,ML,0
AG,MT,3
AG,MH,0
AG,MR,2
AG,MU,3
AG,MX,0
AG,FM,3
AG,MD,3
AG,MC,3
AG,MN,0
AG,ME,3
AG,MA,0
AG,MZ,2
AG,MM,0
AG,NA,0
AG,NR,0
AG,NP,2
AG,NL,3
AG,NZ,0
AG,NI,3
AG,NE,0
AG,NG,2
AG,KP,0
AG,MK,3
AG,NO,3
AG,OM,0
AG,PK,0
AG,PW,2
AG,PS,3
AG,PA,3
AG,PG,0
AG,PY,0
AG,PE,3
AG,PH,3
AG,PL,3
AG,PT,3
AG,QA,3
AG,RO,3
AG,RU,3
AG,RW,2
AG,KN,3
AG,LC,3
AG,WS,2
AG,SM,3
AG,ST,0
AG,SA,0
AG,SN,2
AG,RS,3
AG,SC,2
AG,SL,2
AG,SG,3
AG,SK,3
AG,SI,3
AG,SB,2
AG,SO,2
AG,ZA,3
AG,KR,3
AG,SS,0
AG,ES,3
AG,LK,1
AG,VC,3
AG,SD,0
AG,SR,3
AG,SE,3
AG,CH,3
AG,SY,0
AG,TW,0
AG,TJ,0
AG,TZ,3
AG,TH,0
AG,TL,2
AG,TG,2
AG,TO,0
AG,TT,3
AG,TN,3
AG,TR,2
AG,TM,0
AG,TV,2
AG,UG,3
AG,UA,3
AG,AE,0
AG,GB,3
AG,US,0
AG,UY,0
AG,UZ,2
AG,VU,3
AG,VA,3
AG,VE,3
AG,VN,0
AG,YE,0
AG,ZM,3
AG,ZW,3
AR,AF,0
AR,AL,3
AR,DZ,0
AR,AD,3
AR,AO,2
AR,AG,3
AR,AM,3
AR,AU,0
AR,AT,3
AR,AZ,2
AR,BS,3
AR,BH,2
AR,BD,2
AR,BB,3
AR,BY,3
AR,BE,3
AR,BZ,3
AR,BJ,0
AR,BT,0
AR,BO,3
AR,BA,3
AR,BW,3
AR,BR,3
AR,BN,0
AR,BG,3
AR,BF,2
AR,BI,0
AR,KH,2
AR,CM,0
AR,CA,0
AR,CV,2
AR,CF,0
AR,TD,0
AR,CL,3
AR,CN,0
AR,CO,3
AR,KM,2
AR,CG,0
AR,CD,0
AR,CR,3
AR,CI,1
AR,HR,3
AR,CU,2
AR,CY,3
AR,CZ,3
AR,DK,3
AR,DJ,2
AR,DM,3
AR,DO,3
AR,EC,3
AR,EG,2
AR,SV,3
AR,GQ,0
AR,ER,0
AR,EE,3
AR,SZ,3
AR,ET,2
AR,FJ,3
AR,FI,3
AR,FR,3
AR,GA,2
AR,GM,0
AR,GE,3
AR,DE,3
AR,GH,0
AR,GR,3
AR,GD,3
AR,GT,3
AR,GN,2
AR,GW,2
AR,GY,3
AR,HT,3
AR,HN,3
AR,HK,3
AR,HU,3
AR,IS,3
AR,IN,1
AR,ID,3
AR,IR,2
AR,IQ,0
AR,IE,3
AR,IL,3
AR,IT,3
AR,JM,3
AR,JP,3
AR,JO,2
AR,KZ,3
AR,KE,2
AR,KI,0
AR,XK,3
AR,KW,0
AR,KG,3
AR,LA,2
AR,LV,3
AR,LB,2
AR,LS,2
AR,LR,0
AR,LY,0
AR,LI,3
AR,LT,3
AR,LU,3
AR,MO,3
AR,MG,2
AR,MW,2
AR,MY,3
AR,MV,2
AR,ML,0
AR,MT,3
AR,MH,2
AR,MR,2
AR,MU,3
AR,MX,3
AR,FM,3
AR,MD,3
AR,MC,3
AR,MN,3
AR,ME,3
AR,MA,3
AR,MZ,2
AR,MM,2
AR,NA,0
AR,NR,0
AR,NP,2
AR,NL,3
AR,NZ,1
AR,NI,3
AR,NE,0
AR,NG,2
AR,KP,0
AR,MK,3
AR,NO,3
AR,OM,2
AR,PK,2
AR,PW,2
AR,PS,3
AR,PA,3
AR,PG,2
AR,PY,3
AR,PE,3
AR,PH,3
AR,PL,3
AR,PT,3
AR,QA,3
AR,RO,3
AR,RU,3
AR,RW,2
AR,KN,3
AR,LC,3
AR,WS,2
AR,SM,3
AR,ST,0
AR,SA,0
AR,SN,2
AR,RS,3
AR,SC,2
AR,SL,0
AR,SG,3
AR,SK,3
AR,SI,3
AR,SB,2
AR,SO,2
AR,ZA,3
AR,KR,3
AR,SS,0
AR,ES,3
AR,LK,1
AR,VC,3
AR,SD,0
AR,SR,3
AR,SE,3
AR,CH,3
AR,SY,0
AR,TW,0
AR,TJ,2
AR,TZ,2
AR,TH,3
AR,TL,2
AR,TG,2
AR,TO,0
AR,TT,3
AR,TN,3
AR,TR,3
AR,TM,0
AR,TV,2
AR,UG,2
AR,UA,3
AR,AE,3
AR,GB,3
AR,US,0
AR,UY,3
AR,UZ,3
AR,VU,3
AR,VA,3
AR,VE,3
AR,VN,2
AR,YE,0
AR,ZM,2
AR,ZW,2
AM,AF,0
AM,AL,3
AM,DZ,0
AM,AD,0
AM,AO,0
AM,AG,3
AM,AR,3
AM,AU,0
AM,AT,0
AM,AZ,0
AM,BS,3
AM,BH,0
AM,BD,2
AM,BB,3
AM,BY,3
AM,BE,0
AM,BZ,0
AM,BJ,0
AM,BT,0
AM,BO,2
AM,BA,0
AM,BW,0
AM,BR,3
AM,BN,0
AM,BG,0
AM,BF,0
AM,BI,0
AM,KH,2
AM,CM,0
AM,CA,0
AM,CV,2
AM,CF,0
AM,TD,0
AM,CL,0
AM,CN,0
AM,CO,0
AM,KM,2
AM,CG,0
AM,CD,0
AM,CR,0
AM,CI,1
AM,HR,0
AM,CU,2
AM,CY,0
AM,CZ,0
AM,DK,0
AM,DJ,2
AM,DM,3
AM,DO,0
AM,EC,3
AM,EG,0
AM,SV,0
AM,GQ,0
AM,ER,0
AM,EE,0
AM,SZ,0
AM,ET,2
AM,FJ,0
AM,FI,0
AM,FR,0
AM,GA,2
AM,GM,3
AM,GE,3
AM,DE,0
AM,GH,0
AM,GR,0
AM,GD,0
AM,GT,0
AM,GN,2
AM,GW,2
AM,GY,0
AM,HT,3
AM,HN,0
AM,HK,3
AM,HU,0
AM,IS,0
AM,IN,1
AM,ID,3
AM,IR,3
AM,IQ,0
AM,IE,0
AM,IL,0
AM,IT,0
AM,JM,2
AM,JP,0
AM,JO,2
AM,KZ,3
AM,KE,0
AM,KI,0
AM,XK,0
AM,KW,0
AM,KG,3
AM,LA,2
AM,LV,0
AM,LB,2
AM,LS,2
AM,LR,0
AM,LY,0
AM,LI,0
AM,LT,0
AM,LU,0
AM,MO,3
AM,MG,2
AM,MW,2
AM,MY,3
AM,MV,2
AM,ML,0
AM,MT,0
AM,MH,0
AM,MR,2
AM,MU,2
AM,MX,0
AM,FM,3
AM,MD,3
AM,MC,0
AM,MN,0
AM,ME,0
AM,MA,0
AM,MZ,2
AM,MM,0
AM,NA,3
AM,NR,0
AM,NP,2
AM,NL,0
AM,NZ,0
AM,NI,0
AM,NE,0
AM,NG,2
AM,KP,0
AM,MK,0
AM,NO,0
AM,OM,0
AM,PK,0
AM,PW,2
AM,PS,3
AM,PA,3
AM,PG,0
AM,PY,0
AM,PE,0
AM,PH,0
AM,PL,0
AM,PT,0
AM,QA,2
AM,RO,0
AM,RU,3
AM,RW,2
AM,KN,0
AM,LC,0
AM,WS,2
AM,SM,0
AM,ST,0
AM,SA,0
AM,SN,2
AM,RS,3
AM,SC,2
AM,SL,2
AM,SG,0
AM,SK,0
AM,SI,0
AM,SB,0
AM,SO,2
AM,ZA,0
AM,KR,0
AM,SS,0
AM,ES,0
AM,LK,1
AM,VC,3
AM,SD,0
AM,SR,2
AM,SE,0
AM,CH,0
AM,SY,0
AM,TW,0
AM,TJ,3
AM,TZ,2
AM,TH,0
AM,TL,2
AM,TG,2
AM,TO,0
AM,TT,0
AM,TN,0
AM,TR,2
AM,TM,0
AM,TV,2
AM,UG,2
AM,UA,3
AM,AE,0
AM,GB,0
AM,US,0
AM,UY,3
AM,UZ,3
AM,VU,0
AM,VA,0
AM,VE,0
AM,VN,2
AM,YE,0
AM,ZM,0
AM,ZW,2
AU,AF,0
AU,AL,3
AU,DZ,0
AU,AD,3
AU,AO,2
AU,AG,3
AU,AR,3
AU,AM,3
AU,AT,3
AU,AZ,2
AU,BS,3
AU,BH,2
AU,BD,2
AU,BB,3
AU,BY,3
AU,BE,3
AU,BZ,3
AU,BJ,0
AU,BT,0
AU,BO,3
AU,BA,3
AU,BW,3
AU,BR,3
AU,BN,2
AU,BG,3
AU,BF,2
AU,BI,0
AU,KH,2
AU,CM,0
AU,CA,1
AU,CV,2
AU,CF,0
AU,TD,0
AU,CL,3
AU,CN,0
AU,CO,3
AU,KM,2
AU,CG,0
AU,CD,0
AU,CR,3
AU,CI,1
AU,HR,3
AU,CU,2
AU,CY,3
AU,CZ,3
AU,DK,3
AU,DJ,2
AU,DM,3
AU,DO,3
AU,EC,3
AU,EG,2
AU,SV,3
AU,GQ,0
AU,ER,0
AU,EE,3
AU,SZ,3
AU,ET,2
AU,FJ,3
AU,FI,3
AU,FR,3
AU,GA,2
AU,GM,3
AU,GE,3
AU,DE,3
AU,GH,0
AU,GR,3
AU,GD,3
AU,GT,3
AU,GN,2
AU,GW,2
AU,GY,3
AU,HT,3
AU,HN,3
AU,HK,3
AU,HU,3
AU,IS,3
AU,IN,1
AU,ID,3
AU,IR,2
AU,IQ,0
AU,IE,3
AU,IL,3
AU,IT,3
AU,JM,3
AU,JP,3
AU,JO,2
AU,KZ,3
AU,KE,2
AU,KI,3
AU,XK,3
AU,KW,2
AU,KG,3
AU,LA,2
AU,LV,3
AU,LB,2
AU,LS,3
AU,LR,0
AU,LY,0
AU,LI,3
AU,LT,3
AU,LU,3
AU,MO,3
AU,MG,2
AU,MW,2
AU,MY,3
AU,MV,2
AU,ML,0
AU,MT,3
AU,MH,2
AU,MR,2
AU,MU,3
AU,MX,3
AU,FM,3
AU,MD,3
AU,MC,3
AU,MN,0
AU,ME,3
AU,MA,3
AU,MZ,2
