Passport,Destination,Code
Albania,Estonia,3
Albania,Swaziland,0
Albania,Ethiopia,2
Albania,Fiji,0
Albania,Finland,3
Albania,France,3
Albania,Gabon,2
Albania,Gambia,3
Albania,Georgia,3
Albania,Germany,3
Albania,Ghana,0
Albania,Greece,3
Albania,Grenada,0
Albania,Guatemala,0
Albania,Guinea,2
Albania,Guinea-Bissau,2
Albania,Guyana,0
Albania,Haiti,3
Albania,Honduras,0
Albania,Hong Kong,3
Albania,Hungary,3
Albania,Iceland,3
Albania,India,1
Albania,Indonesia,3
Albania,Iran,2
Albania,Iraq,0
Albania,Ireland,0
Albania,Israel,3
Albania,Italy,3
Albania,Jamaica,2
Albania,Japan,0
Albania,Jordan,0
Albania,Kazakhstan,0
Albania,Kenya,2
Albania,Kiribati,0
Albania,Kosovo,3
Albania,Kuwait,0
Albania,Kyrgyzstan,2
Albania,Laos,2
Albania,Latvia,3
Albania,Lebanon,0
Albania,Lesotho,2
Albania,Liberia,0
Albania,Libya,0
Albania,Liechtenstein,3
Albania,Lithuania,3
Albania,Luxembourg,3
Albania,Macao,3
Albania,Madagascar,2
Albania,Malawi,2
Albania,Malaysia,3
Albania,Maldives,2
Albania,Mali,0
Albania,Malta,3
Albania,Marshall Islands,0
Albania,Mauritania,2
Albania,Mauritius,2
Albania,Mexico,0
Albania,Micronesia,3
Albania,Moldova,3
Albania,Monaco,3
Albania,Mongolia,0
Albania,Montenegro,3
Albania,Morocco,0
Albania,Mozambique,2
Albania,Myanmar,2
Albania,Namibia,0
Albania,Nauru,0
Albania,Nepal,2
Albania,Netherlands,3
Albania,New Zealand,0
Albania,Nicaragua,0
Albania,Niger,0
Albania,Nigeria,2
Albania,North Korea,0
Albania,North Macedonia,3
Albania,Norway,3
Albania,Oman,2
Albania,Pakistan,0
Albania,Palau,2
Albania,Palestine,3
Albania,Panama,0
Albania,Papua New Guinea,0
Albania,Paraguay,0
Albania,Peru,0
Albania,Philippines,0
Albania,Poland,3
Albania,Portugal,3
Albania,Qatar,2
Albania,Romania,3
Albania,Russia,0
Albania,Rwanda,2
Albania,Saint Kitts and Nevis,0
Albania,Saint Lucia,0
Albania,Samoa,2
Albania,San Marino,3
Albania,Sao Tome and Principe,0
Albania,Saudi Arabia,0
Albania,Senegal,2
Albania,Serbia,3
Albania,Seychelles,2
Albania,Sierra Leone,0
Albania,Singapore,3
Albania,Slovakia,3
Albania,Slovenia,3
Albania,Solomon Islands,0
Albania,Somalia,2
Albania,South Africa,0
Albania,South Korea,3
Albania,South Sudan,0
Albania,Spain,3
Albania,Sri Lanka,1
Albania,Saint Vincent and the Grenadines,3
Albania,Sudan,0
Albania,Suriname,2
Albania,Sweden,3
Albania,Switzerland,3
Albania,Syria,0
Albania,Taiwan,0
Albania,Tajikistan,0
Albania,Tanzania,2
Albania,Thailand,0
Albania,Timor-Leste,2
Albania,Togo,2
Albania,Tonga,0
Albania,Trinidad and Tobago,3
Albania,Tunisia,0
Albania,Turkey,3
Albania,Turkmenistan,0
Albania,Tuvalu,2
Albania,Uganda,2
Albania,Ukraine,3
Albania,United Arab Emirates,0
Albania,United Kingdom,0
Albania,United States,0
Albania,Uruguay,0
Albania,Uzbekistan,2
Albania,Vanuatu,0
Albania,Vatican,3
Albania,Venezuela,0
Albania,Vietnam,0
Albania,Yemen,0
Albania,Zambia,2
Albania,Zimbabwe,2
Algeria,Afghanistan,0
Algeria,Albania,0
Algeria,Andorra,0
Algeria,Angola,2
Algeria,Antigua and Barbuda,0
Algeria,Argentina,0
Algeria,Armenia,0
Algeria,Australia,0
Algeria,Austria,0
Algeria,Azerbaijan,2
Algeria,Bahamas,0
Algeria,Bahrain,0
Algeria,Bangladesh,0
Algeria,Barbados,0
Algeria,Belarus,0
Algeria,Belgium,0
Algeria,Belize,0
Algeria,Benin,3
Algeria,Bhutan,0
Algeria,Bolivia,2
Algeria,Bosnia and Herzegovina,0
Algeria,Botswana,0
Algeria,Brazil,0
Algeria,Brunei,0
Algeria,Bulgaria,0
Algeria,Burkina Faso,0
Algeria,Burundi,0
Algeria,Cambodia,2
Algeria,Cameroon,0
Algeria,Canada,0
Algeria,Cape Verde,2
Algeria,Central African Republic,0
Algeria,Chad,0
Algeria,Chile,0
Algeria,China,0
Algeria,Colombia,0
Algeria,Comoros,2
Algeria,Congo,0
Algeria,DR Congo,0
Algeria,Costa Rica,0
Algeria,Ivory Coast,1
Algeria,Croatia,0
Algeria,Cuba,2
Algeria,Cyprus,0
Algeria,Czech Republic,0
Algeria,Denmark,0
Algeria,Djibouti,2
Algeria,Dominica,3
Algeria,Dominican Republic,0
Algeria,Ecuador,3
Algeria,Egypt,0
Algeria,El Salvador,0
Algeria,Equatorial Guinea,0
Algeria,Eritrea,0
Algeria,Estonia,0
Algeria,Swaziland,0
Algeria,Ethiopia,2
Algeria,Fiji,0
Algeria,Finland,0
Algeria,France,0
Algeria,Gabon,2
Algeria,Gambia,3
Algeria,Georgia,0
Algeria,Germany,0
Algeria,Ghana,2
Algeria,Greece,0
Algeria,Grenada,0
Algeria,Guatemala,0
Algeria,Guinea,3
Algeria,Guinea-Bissau,2
Algeria,Guyana,0
Algeria,Haiti,3
Algeria,Honduras,0
Algeria,Hong Kong,3
Algeria,Hungary,0
Algeria,Iceland,0
Algeria,India,0
Algeria,Indonesia,3
Algeria,Iran,2
Algeria,Iraq,0
Algeria,Ireland,0
Algeria,Israel,0
Algeria,Italy,0
Algeria,Jamaica,0
Algeria,Japan,0
Algeria,Jordan,2
Algeria,Kazakhstan,0
Algeria,Kenya,2
Algeria,Kiribati,0
Algeria,Kosovo,0
Algeria,Kuwait,0
Algeria,Kyrgyzstan,0
Algeria,Laos,0
Algeria,Latvia,0
Algeria,Lebanon,2
Algeria,Lesotho,2
Algeria,Liberia,0
Algeria,Libya,0
Algeria,Liechtenstein,0
Algeria,Lithuania,0
Algeria,Luxembourg,0
Algeria,Macao,2
Algeria,Madagascar,2
Algeria,Malawi,2
Algeria,Malaysia,3
Algeria,Maldives,2
Algeria,Mali,3
Algeria,Malta,0
Algeria,Marshall Islands,0
Algeria,Mauritania,3
Algeria,Mauritius,2
Algeria,Mexico,0
Algeria,Micronesia,3
Algeria,Moldova,0
Algeria,Monaco,0
Algeria,Mongolia,0
Algeria,Montenegro,0
Algeria,Morocco,3
Algeria,Mozambique,2
Algeria,Myanmar,2
Algeria,Namibia,0
Algeria,Nauru,0
Algeria,Nepal,2
Algeria,Netherlands,0
Algeria,New Zealand,0
Algeria,Nicaragua,2
Algeria,Niger,0
Algeria,Nigeria,2
Algeria,North Korea,0
Algeria,North Macedonia,0
Algeria,Norway,0
Algeria,Oman,0
Algeria,Pakistan,0
Algeria,Palau,2
Algeria,Palestine,3
Algeria,Panama,0
Algeria,Papua New Guinea,0
Algeria,Paraguay,0
Algeria,Peru,0
Algeria,Philippines,0
Algeria,Poland,0
Algeria,Portugal,0
Algeria,Qatar,2
Algeria,Romania,0
Algeria,Russia,0
Algeria,Rwanda,2
Algeria,Saint Kitts and Nevis,0
Algeria,Saint Lucia,0
Algeria,Samoa,2
Algeria,San Marino,0
Algeria,Sao Tome and Principe,0
Algeria,Saudi Arabia,0
Algeria,Senegal,2
Algeria,Serbia,0
Algeria,Seychelles,2
Algeria,Sierra Leone,0
Algeria,Singapore,0
Algeria,Slovakia,0
Algeria,Slovenia,0
Algeria,Solomon Islands,0
Algeria,Somalia,2
Algeria,South Africa,0
Algeria,South Korea,0
Algeria,South Sudan,0
Algeria,Spain,0
Algeria,Sri Lanka,1
Algeria,Saint Vincent and the Grenadines,3
Algeria,Sudan,0
Algeria,Suriname,2
Algeria,Sweden,0
Algeria,Switzerland,0
Algeria,Syria,3
Algeria,Taiwan,0
Algeria,Tajikistan,2
Algeria,Tanzania,2
Algeria,Thailand,0
Algeria,Timor-Leste,2
Algeria,Togo,2
Algeria,Tonga,0
Algeria,Trinidad and Tobago,0
Algeria,Tunisia,3
Algeria,Turkey,0
Algeria,Turkmenistan,0
Algeria,Tuvalu,2
Algeria,Uganda,2
Algeria,Ukraine,0
Algeria,United Arab Emirates,0
Algeria,United Kingdom,0
Algeria,United States,0
Algeria,Uruguay,0
Algeria,Uzbekistan,2
Algeria,Vanuatu,0
Algeria,Vatican,0
Algeria,Venezuela,0
Algeria,Vietnam,0
Algeria,Yemen,2
Algeria,Zambia,0
Algeria,Zimbabwe,2
Andorra,Afghanistan,0
Andorra,Albania,3
Andorra,Algeria,0
Andorra,Angola,0
Andorra,Antigua and Barbuda,3
Andorra,Argentina,3
Andorra,Armenia,3
Andorra,Australia,1
Andorra,Austria,3
Andorra,Azerbaijan,2
Andorra,Bahamas,3
Andorra,Bahrain,2
Andorra,Bangladesh,2
Andorra,Barbados,0
Andorra,Belarus,3
Andorra,Belgium,3
Andorra,Belize,3
Andorra,Benin,0
Andorra,Bhutan,0
Andorra,Bolivia,3
Andorra,Bosnia and Herzegovina,3
Andorra,Botswana,0
Andorra,Brazil,3
Andorra,Brunei,0
Andorra,Bulgaria,3
Andorra,Burkina Faso,0
Andorra,Burundi,0
Andorra,Cambodia,2
Andorra,Cameroon,0
Andorra,Canada,1
Andorra,Cape Verde,3
Andorra,Central African Republic,0
Andorra,Chad,0
Andorra,Chile,3
Andorra,China,0
Andorra,Colombia,3
Andorra,Comoros,2
Andorra,Congo,0
Andorra,DR Congo,0
Andorra,Costa Rica,3
Andorra,Ivory Coast,1
Andorra,Croatia,3
Andorra,Cuba,2
Andorra,Cyprus,3
Andorra,Czech Republic,3
Andorra,Denmark,3
Andorra,Djibouti,2
Andorra,Dominica,3
Andorra,Dominican Republic,3
Andorra,Ecuador,3
Andorra,Egypt,2
Andorra,El Salvador,3
Andorra,Equatorial Guinea,0
Andorra,Eritrea,0
Andorra,Estonia,3
Andorra,Swaziland,3
Andorra,Ethiopia,2
Andorra,Fiji,0
Andorra,Finland,3
Andorra,France,3
Andorra,Gabon,2
Andorra,Gambia,3
Andorra,Georgia,3
Andorra,Germany,3
Andorra,Ghana,0
Andorra,Greece,3
Andorra,Grenada,0
Andorra,Guatemala,3
Andorra,Guinea,2
Andorra,Guinea-Bissau,2
Andorra,Guyana,0
Andorra,Haiti,3
Andorra,Honduras,3
Andorra,Hong Kong,3
Andorra,Hungary,3
Andorra,Iceland,3
Andorra,India,1
Andorra,Indonesia,3
Andorra,Iran,2
Andorra,Iraq,0
Andorra,Ireland,3
Andorra,Israel,3
Andorra,Italy,3
Andorra,Jamaica,2
Andorra,Japan,3
Andorra,Jordan,2
Andorra,Kazakhstan,0
Andorra,Kenya,2
Andorra,Kiribati,0
Andorra,Kosovo,3
Andorra,Kuwait,2
Andorra,Kyrgyzstan,3
Andorra,Laos,2
Andorra,Latvia,3
Andorra,Lebanon,2
Andorra,Lesotho,2
Andorra,Liberia,0
Andorra,Libya,0
Andorra,Liechtenstein,3
Andorra,Lithuania,3
Andorra,Luxembourg,3
Andorra,Macao,3
Andorra,Madagascar,2
Andorra,Malawi,2
Andorra,Malaysia,3
Andorra,Maldives,2
Andorra,Mali,0
Andorra,Malta,3
Andorra,Marshall Islands,2
Andorra,Mauritania,2
Andorra,Mauritius,2
Andorra,Mexico,3
Andorra,Micronesia,3
Andorra,Moldova,3
Andorra,Monaco,3
Andorra,Mongolia,0
Andorra,Montenegro,3
Andorra,Morocco,3
Andorra,Mozambique,2
Andorra,Myanmar,0
Andorra,Namibia,0
Andorra,Nauru,0
Andorra,Nepal,2
Andorra,Netherlands,3
Andorra,New Zealand,1
Andorra,Nicaragua,3
Andorra,Niger,0
Andorra,Nigeria,2
Andorra,North Korea,0
Andorra,North Macedonia,3
Andorra,Norway,3
Andorra,Oman,2
Andorra,Pakistan,0
Andorra,Palau,2
Andorra,Palestine,3
Andorra,Panama,3
Andorra,Papua New Guinea,2
Andorra,Paraguay,3
Andorra,Peru,3
Andorra,Philippines,3
Andorra,Poland,3
Andorra,Portugal,3
Andorra,Qatar,3
Andorra,Romania,3
Andorra,Russia,0
Andorra,Rwanda,2
Andorra,Saint Kitts and Nevis,0
Andorra,Saint Lucia,3
Andorra,Samoa,2
Andorra,San Marino,3
Andorra,Sao Tome and Principe,3
Andorra,Saudi Arabia,2
Andorra,Senegal,2
Andorra,Serbia,3
Andorra,Seychelles,2
Andorra,Sierra Leone,0
Andorra,Singapore,3
Andorra,Slovakia,3
Andorra,Slovenia,3
Andorra,Solomon Islands,2
Andorra,Somalia,2
Andorra,South Africa,3
Andorra,South Korea,3
Andorra,South Sudan,0
Andorra,Spain,3
Andorra,Sri Lanka,1
Andorra,Saint Vincent and the Grenadines,3
Andorra,Sudan,0
Andorra,Suriname,2
Andorra,Sweden,3
Andorra,Switzerland,3
Andorra,Syria,0
Andorra,Taiwan,3
Andorra,Tajikistan,2
Andorra,Tanzania,2
Andorra,Thailand,3
Andorra,Timor-Leste,2
Andorra,Togo,2
Andorra,Tonga,0
Andorra,Trinidad and Tobago,0
Andorra,Tunisia,3
Andorra,Turkey,3
Andorra,Turkmenistan,0
Andorra,Tuvalu,2
Andorra,Uganda,2
Andorra,Ukraine,3
Andorra,United Arab Emirates,3
Andorra,United Kingdom,3
Andorra,United States,1
Andorra,Uruguay,3
Andorra,Uzbekistan,3
Andorra,Vanuatu,3
Andorra,Vatican,3
Andorra,Venezuela,3
Andorra,Vietnam,2
Andorra,Yemen,0
Andorra,Zambia,2
Andorra,Zimbabwe,2
Angola,Afghanistan,0
Angola,Albania,0
Angola,Algeria,0
Angola,Andorra,0
Angola,Antigua and Barbuda,0
Angola,Argentina,0
Angola,Armenia,0
Angola,Australia,0
Angola,Austria,0
Angola,Azerbaijan,0
Angola,Bahamas,0
Angola,Bahrain,0
Angola,Bangladesh,2
Angola,Barbados,0
Angola,Belarus,0
Angola,Belgium,0
Angola,Belize,0
Angola,Benin,3
Angola,Bhutan,0
Angola,Bolivia,2
Angola,Bosnia and Herzegovina,0
Angola,Botswana,3
Angola,Brazil,0
Angola,Brunei,0
Angola,Bulgaria,0
Angola,Burkina Faso,0
Angola,Burundi,0
Angola,Cambodia,2
Angola,Cameroon,0
Angola,Canada,0
Angola,Cape Verde,3
Angola,Central African Republic,0
Angola,Chad,0
Angola,Chile,0
Angola,China,0
Angola,Colombia,0
Angola,Comoros,2
Angola,Congo,0
Angola,DR Congo,0
Angola,Costa Rica,0
Angola,Ivory Coast,1
Angola,Croatia,0
Angola,Cuba,2
Angola,Cyprus,0
Angola,Czech Republic,0
Angola,Denmark,0
Angola,Djibouti,2
Angola,Dominica,3
Angola,Dominican Republic,0
Angola,Ecuador,0
Angola,Egypt,0
Angola,El Salvador,0
Angola,Equatorial Guinea,0
Angola,Eritrea,0
Angola,Estonia,0
Angola,Swaziland,0
Angola,Ethiopia,2
Angola,Fiji,0
Angola,Finland,0
Angola,France,0
Angola,Gabon,2
Angola,Gambia,3
Angola,Georgia,0
Angola,Germany,0
Angola,Ghana,2
Angola,Greece,0
Angola,Grenada,0
Angola,Guatemala,0
Angola,Guinea,2
Angola,Guinea-Bissau,2
Angola,Guyana,0
Angola,Haiti,3
Angola,Honduras,0
Angola,Hong Kong,0
Angola,Hungary,0
Angola,Iceland,0
Angola,India,1
Angola,Indonesia,3
Angola,Iran,2
Angola,Iraq,0
Angola,Ireland,0
Angola,Israel,0
Angola,Italy,0
Angola,Jamaica,0
Angola,Japan,0
Angola,Jordan,0
Angola,Kazakhstan,0
Angola,Kenya,2
Angola,Kiribati,0
Angola,Kosovo,0
Angola,Kuwait,0
Angola,Kyrgyzstan,0
Angola,Laos,2
Angola,Latvia,0
Angola,Lebanon,0
Angola,Lesotho,2
Angola,Liberia,0
Angola,Libya,0
Angola,Liechtenstein,0
Angola,Lithuania,0
Angola,Luxembourg,0
Angola,Macao,2
Angola,Madagascar,2
Angola,Malawi,2
Angola,Malaysia,0
Angola,Maldives,2
Angola,Mali,0
Angola,Malta,0
Angola,Marshall Islands,0
Angola,Mauritania,2
Angola,Mauritius,3
Angola,Mexico,0
Angola,Micronesia,3
Angola,Moldova,0
Angola,Monaco,0
Angola,Mongolia,0
Angola,Montenegro,0
Angola,Morocco,0
Angola,Mozambique,3
Angola,Myanmar,0
Angola,Namibia,3
Angola,Nauru,0
Angola,Nepal,2
Angola,Netherlands,0
Angola,New Zealand,0
Angola,Nicaragua,2
Angola,Niger,0
Angola,Nigeria,2
Angola,North Korea,0
Angola,North Macedonia,0
Angola,Norway,0
Angola,Oman,0
Angola,Pakistan,2
Angola,Palau,2
Angola,Palestine,0
Angola,Panama,3
Angola,Papua New Guinea,0
Angola,Paraguay,0
Angola,Peru,0
Angola,Philippines,3
Angola,Poland,0
Angola,Portugal,0
Angola,Qatar,2
Angola,Romania,0
Angola,Russia,0
Angola,Rwanda,3
Angola,Saint Kitts and Nevis,0
Angola,Saint Lucia,0
Angola,Samoa,2
Angola,San Marino,0
Angola,Sao Tome and Principe,3
Angola,Saudi Arabia,0
Angola,Senegal,2
Angola,Serbia,0
Angola,Seychelles,2
Angola,Sierra Leone,0
Angola,Singapore,3
Angola,Slovakia,0
Angola,Slovenia,0
Angola,Solomon Islands,0
Angola,Somalia,2
Angola,South Africa,3
Angola,South Korea,0
Angola,South Sudan,0
Angola,Spain,0
Angola,Sri Lanka,1
Angola,Saint Vincent and the Grenadines,3
Angola,Sudan,0
Angola,Suriname,2
Angola,Sweden,0
Angola,Switzerland,0
Angola,Syria,0
Angola,Taiwan,0
Angola,Tajikistan,0
Angola,Tanzania,2
Angola,Thailand,0
Angola,Timor-Leste,2
Angola,Togo,2
Angola,Tonga,0
Angola,Trinidad and Tobago,0
Angola,Tunisia,3
Angola,Turkey,0
Angola,Turkmenistan,0
Angola,Tuvalu,2
Angola,Uganda,3
Angola,Ukraine,0
Angola,United Arab Emirates,0
Angola,United Kingdom,0
Angola,United States,0
Angola,Uruguay,0
Angola,Uzbekistan,2
Angola,Vanuatu,0
Angola,Vatican,0
Angola,Venezuela,0
Angola,Vietnam,0
Angola,Yemen,0
Angola,Zambia,3
Angola,Zimbabwe,3
Antigua and Barbuda,Afghanistan,0
Antigua and Barbuda,Albania,3
Antigua and Barbuda,Algeria,0
Antigua and Barbuda,Andorra,3
Antigua and Barbuda,Angola,0
Antigua and Barbuda,Argentina,0
Antigua and Barbuda,Armenia,2
Antigua and Barbuda,Australia,0
Antigua and Barbuda,Austria,3
Antigua and Barbuda,Azerbaijan,0
Antigua and Barbuda,Bahamas,3
Antigua and Barbuda,Bahrain,0
Antigua and Barbuda,Bangladesh,2
Antigua and Barbuda,Barbados,3
Antigua and Barbuda,Belarus,3
Antigua and Barbuda,Belgium,3
Antigua and Barbuda,Belize,3
Antigua and Barbuda,Benin,0
Antigua and Barbuda,Bhutan,0
Antigua and Barbuda,Bolivia,2
Antigua and Barbuda,Bosnia and Herzegovina,3
Antigua and Barbuda,Botswana,3
Antigua and Barbuda,Brazil,3
Antigua and Barbuda,Brunei,0
Antigua and Barbuda,Bulgaria,3
Antigua and Barbuda,Burkina Faso,0
Antigua and Barbuda,Burundi,0
Antigua and Barbuda,Cambodia,2
Antigua and Barbuda,Cameroon,0
Antigua and Barbuda,Canada,0
Antigua and Barbuda,Cape Verde,2
Antigua and Barbuda,Central African Republic,0
Antigua and Barbuda,Chad,0
Antigua and Barbuda,Chile,3
Antigua and Barbuda,China,0
Antigua and Barbuda,Colombia,3
Antigua and Barbuda,Comoros,2
Antigua and Barbuda,Congo,0
Antigua and Barbuda,DR Congo,0
Antigua and Barbuda,Costa Rica,3
Antigua and Barbuda,Ivory Coast,1
Antigua and Barbuda,Croatia,3
Antigua and Barbuda,Cuba,3
Antigua and Barbuda,Cyprus,3
Antigua and Barbuda,Czech Republic,3
Antigua and Barbuda,Denmark,3
Antigua and Barbuda,Djibouti,2
Antigua and Barbuda,Dominica,3
Antigua and Barbuda,Dominican Republic,3
Antigua and Barbuda,Ecuador,3
Antigua and Barbuda,Egypt,2
Antigua and Barbuda,El Salvador,3
Antigua and Barbuda,Equatorial Guinea,0
Antigua and Barbuda,Eritrea,0
Antigua and Barbuda,Estonia,3
Antigua and Barbuda,Swaziland,3
Antigua and Barbuda,Ethiopia,2
Antigua and Barbuda,Fiji,3
Antigua and Barbuda,Finland,3
Antigua and Barbuda,France,3
Antigua and Barbuda,Gabon,2
Antigua and Barbuda,Gambia,3
Antigua and Barbuda,Georgia,3
Antigua and Barbuda,Germany,3
Antigua and Barbuda,Ghana,0
Antigua and Barbuda,Greece,3
Antigua and Barbuda,Grenada,3
Antigua and Barbuda,Guatemala,3
Antigua and Barbuda,Guinea,2
Antigua and Barbuda,Guinea-Bissau,2
Antigua and Barbuda,Guyana,3
Antigua and Barbuda,Haiti,3
